FREQ,Frequency,REP_CTY,Reporting country,INDICATOR_CT,Indicator (comparative table),MEASURE,Measure,UNIT_MEASURE,Unit of measure,INSTRUMENT_TYPE_CT,Instrument type (comparative table),WITH_AND_DEP,Withdrawals and deposits,TERMINAL_TYPE_CT,Terminal type (comparative table),CARD_TYPE,Card type,UNIT_MULT,Unit Multiplier,TABLE,TITLE_TS,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,TIME_FORMAT,Time Format,Series,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,SA,Saudi Arabia,M,Cashless payments,V,Value,T,Per day,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"Saudi Arabia - Value of Cashless payments, Card and e-money payments, by card with a credit function",3,Three,S,Summed through period,A,All users,,,A:SA:M:V:T:H:Z:Z:Z,NaN,14.4225,19.1901,19.1746,20.6822,21.7235,24.3938,27.333,26.598,33.3195,46.8588
A,Annual,AU,Australia,M,Cashless payments,N,Number,G,Annual growth,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6b,"Australia - Number of Cashless payments, Card and e-money payments, by card with a debit function",3,Three,S,Summed through period,A,All users,,,A:AU:M:N:G:F:Z:Z:Z,15.017,12.8863,12.0012,12.3953,13.8005,15.4407,17.0166,12.815,9.1455,12.1182,12.7718
A,Annual,CN,China,M,Cashless payments,V,Value,T,Per day,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"China - Value of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:CN:M:V:T:C:Z:Z:Z,6393.6092,7168.5492,8350.8634,55848.5561,32794.7307,17468.1415,16324.4702,19932.712,18056.7902,22011.8853,28812.1539
A,Annual,ES,Spain,M,Cashless payments,N,Number,Q,Per inhabitant,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Spain - Number of Cashless payments, Card and e-money payments, e-money payments",3,Three,S,Summed through period,A,All users,,,A:ES:M:N:Q:I:Z:Z:Z,NaN,NaN,NaN,0,0,0,0,0,0.74092,0.45687,3.619
A,Annual,CH,Switzerland,M,Cashless payments,V,Value,T,Per day,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,7,"Switzerland - Value of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:CH:M:V:T:A:Z:Z:Z,12029.3876,12126.2347,12446.0257,13702.9654,12281.2268,12256.4494,12843.7741,13317.1265,14710.4499,15664.6441,29256.6735
A,Annual,IT,Italy,M,Cashless payments,N,Number,T,Per day,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Italy - Number of Cashless payments, Credit transfers",0,Zero,S,Summed through period,A,All users,,,A:IT:M:N:T:B:Z:Z:Z,3456,3455,3461,3726,3733,3810,3975,4124,4342,4720,5023
A,Annual,NL,Netherlands,M,Cashless payments,V,Value,H,Annual real growth,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"Netherlands - Value of Cashless payments, Card and e-money payments, e-money payments",3,Three,S,Summed through period,A,All users,,,A:NL:M:V:H:I:Z:Z:Z,-21.7899,-21.9113,-40.3649,-87.7625,-27.6827,-9.8425,-100,-2.5661,NaN,-12.8244,2967.5726
A,Annual,CA,Canada,G,Bank deposits held at the central bank,V,Value,A,In USD,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,9,Billions,3,Canada - Value of Bank deposits held at the central bank,2,Two,E,End of period,A,All users,,,A:CA:G:V:A:Z:Z:Z:Z,0.063273,0.17578,0.15195,0.5092,0.37296,0.30543,0.3067,0.19239,261.3646,217.4548,144.6203
A,Annual,KR,Korea,F,Banknotes and coins,V,Value,I,In % of GDP,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,2,Korea - Value of Banknotes and coins,2,Two,E,End of period,A,All users,,,A:KR:F:V:I:Z:Z:Z:Z,3.7729,4.2221,4.7952,5.2326,5.5942,5.8783,6.0789,6.5315,7.6032,8.0556,8.0888
A,Annual,AR,Argentina,M,Cashless payments,V,Value,Q,Per inhabitant,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"Argentina - Value of Cashless payments, Cheques",2,Two,S,Summed through period,A,All users,,,A:AR:M:V:Q:D:Z:Z:Z,6379.7631,6508.894,5577.6231,5907.3053,4459.0367,4827.2318,3517.4306,2688.3547,1990.9892,2563.9756,3413.7
A,Annual,BE,Belgium,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,E,Memo: Cash withdrawals at locations inside the country,Z,Not applicable,Z,Not applicable,3,Thousands,10d,"Belgium - Number of Withdrawals/deposits, Memo: Cash withdrawals at locations inside the country",0,Zero,S,Summed through period,A,All users,,,A:BE:R:N:T:Z:E:Z:Z,NaN,NaN,894,843,826,798,759,667,467,432,366
A,Annual,JP,Japan,N,Fast payments,V,Value,Q,Per inhabitant,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8g,"Japan - Value of Fast payments, All",2,Two,S,Summed through period,A,All users,,,A:JP:N:V:Q:A:Z:Z:Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63836.5625,65683.7407,65624.4472,58351.6328
A,Annual,MX,Mexico,M,Cashless payments,V,Value,I,In % of GDP,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Mexico - Value of Cashless payments, Cheques",4,Four,S,Summed through period,A,All users,,,A:MX:M:V:I:D:Z:Z:Z,58.7514,52.9647,47.0056,43.8298,38.1406,34.9527,32.7903,27.6151,20.3426,18.152,14.4184
A,Annual,BR,Brazil,N,Fast payments,N,Number,L,in % of total cashless payments,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6e,"Brazil - Number of Fast payments, All",3,Three,S,Summed through period,A,All users,,,A:BR:N:N:L:A:Z:Z:Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41269,15.7785,28.224
A,Annual,SG,Singapore,M,Cashless payments,N,Number,G,Annual growth,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6b,"Singapore - Number of Cashless payments, Cheques",3,Three,S,Summed through period,A,All users,,,A:SG:M:N:G:D:Z:Z:Z,-2.8888,-3.125,-3.9042,-5.2874,-5.8108,-7.9134,-9.2599,-10.9702,-32.2725,-22.5912,-22.2422
A,Annual,RU,Russia,R,Withdrawals/deposits,N,Number,Q,Per inhabitant,Z,Not applicable,I,E-money loading/unloading transactions,Z,Not applicable,Z,Not applicable,0,Units,10c,"Russia - Number of Withdrawals/deposits, E-money loading/unloading transactions",2,Two,S,Summed through period,A,All users,,,A:RU:R:N:Q:Z:I:Z:Z,NaN,6.8834,13.2872,11.7523,13.9841,19.7743,24.7459,29.9654,33.2193,NaN,NaN
A,Annual,IT,Italy,M,Cashless payments,N,Number,N,Units,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Italy - Number of Cashless payments, All Card and e-money payments",2,Two,S,Summed through period,A,All users,,,A:IT:M:N:N:E:Z:Z:Z,1820.21,2057.2,2325.411,2643.692,3074.1,3381.17,3999.25,4731.14,5084.53,6762.41,8192.5
A,Annual,JP,Japan,N,Fast payments,N,Number,Q,Per inhabitant,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6e,"Japan - Number of Fast payments, All",2,Two,S,Summed through period,A,All users,,,A:JP:N:N:Q:A:Z:Z:Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.0305,13.6828,13.8438,14.9979
A,Annual,BE,Belgium,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,G,"Cards, with an e-money function, contactless",3,Thousands,13,"Belgium - Number of Cards, Cards, with an e-money function, contactless",0,Zero,E,End of period,A,All users,,,A:BE:T:N:N:Z:Z:Z:G,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20486.856
A,Annual,BE,Belgium,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,B,"Cards, with a cash function",3,Thousands,13,"Belgium - Number of Cards, Cards, with a cash function",0,Zero,E,End of period,A,All users,,,A:BE:T:N:N:Z:Z:Z:B,20647.078,20041.335,21396.542,21875.014,22593.129,22537.776,23904.692,35186.898,41266.021,42640.788,44062.562
A,Annual,DE,Germany,M,Cashless payments,V,Value,H,Annual real growth,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"Germany - Value of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:DE:M:V:H:C:Z:Z:Z,-2.4016,-0.56383,-75.5754,12.3857,-6.0017,-2.8225,2.099,4.0508,4.1189,4.5511,66.1368
A,Annual,MX,Mexico,G,Bank deposits held at the central bank,V,Value,A,In USD,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,9,Billions,3,Mexico - Value of Bank deposits held at the central bank,2,Two,E,End of period,A,All users,,,A:MX:G:V:A:Z:Z:Z:Z,21.4582,21.3154,21.8246,15.3049,10.4597,NaN,NaN,NaN,NaN,NaN,NaN
A,Annual,BE,Belgium,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,C,"Cards, with a debit function",3,Thousands,13,"Belgium - Number of Cards, Cards, with a debit function",0,Zero,E,End of period,A,All users,,,A:BE:T:N:N:Z:Z:Z:C,16196.775,15684.4,16223.478,17021.86,16900.579,16396.621,17952.952,33902.76,40446.468,46129.466,62045.864
A,Annual,CH,Switzerland,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,F,With cards issued outside the country,Z,Not applicable,Z,Not applicable,0,Units,12c,"Switzerland - Value of Withdrawals/deposits, With cards issued outside the country",3,Three,S,Summed through period,A,All users,,,A:CH:R:V:S:Z:F:Z:Z,229.0267,230.5819,231.6058,216.3808,213.9212,218.1439,221.542,228.0095,269.1763,287.9971,269.2336
A,Annual,ZA,South Africa,R,Withdrawals/deposits,V,Value,H,Annual real growth,Z,Not applicable,H,With cards issued inside the country at locations inside the country,Z,Not applicable,Z,Not applicable,0,Units,12b,"South Africa - Value of Withdrawals/deposits, With cards issued inside the country at locations inside the country",2,Two,S,Summed through period,A,All users,,,A:ZA:R:V:H:Z:H:Z:Z,,NaN,9.2536,33.6347,21.6966,10.9193,11.1698,8.2783,4.5667,8.9021,7.5058
A,Annual,BE,Belgium,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,F,"Cards, with an e-money function,all",3,Thousands,13,"Belgium - Number of Cards, Cards, with an e-money function,all",0,Zero,E,End of period,A,All users,,,A:BE:T:N:N:Z:Z:Z:F,13009.646,13460.998,10681.282,4823.825,4862.616,4680.414,1542.806,2110.707,2672.02,1368.34,1380.542
A,Annual,CA,Canada,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,6,Millions,11,"Canada - Value of Withdrawals/deposits, All",0,Zero,S,Summed through period,A,All users,,,A:CA:R:V:T:Z:A:Z:Z,1497,1518,1525,1356,1378,1572,1690,NaN,NaN,NaN,NaN
A,Annual,SE,Sweden,R,Withdrawals/deposits,N,Number,N,Units,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,6,Millions,10,"Sweden - Number of Withdrawals/deposits, Cash deposits at locations inside and outside the country",3,Three,S,Summed through period,A,All users,,,A:SE:R:N:N:Z:G:Z:Z,0,0,0,NaN,5.4,5,7.82,8.78,9,9.16,9.78
A,Annual,GB,United Kingdom,M,Cashless payments,V,Value,Q,Per inhabitant,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"United Kingdom - Value of Cashless payments, Direct debits",2,Two,S,Summed through period,A,All users,,,A:GB:M:V:Q:C:Z:Z:Z,26743.8371,27189.5052,29751.8666,29232.748,25951.158,25433.2904,26634.0294,25332.8356,22524.318,25508.1568,24194.0311
A,Annual,BR,Brazil,M,Cashless payments,N,Number,N,Units,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Brazil - Number of Cashless payments, Credit transfers",2,Two,S,Summed through period,A,All users,,,A:BR:M:N:N:B:Z:Z:Z,9013.443,9565.149,9971.358,10054.059,9948.186,10503.228,10881.562,11872.78,14662.57,23286.98,38171.484
A,Annual,NL,Netherlands,M,Cashless payments,V,Value,I,In % of GDP,G,"Card and e-money payments, by card with a delayed debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Netherlands - Value of Cashless payments, Card and e-money payments, by card with a delayed debit function",4,Four,S,Summed through period,A,All users,,,A:NL:M:V:I:G:Z:Z:Z,1.7256,1.7165,1.8024,1.9431,2.04,2.125,2.1943,2.2611,1.8721,1.5782,2.1615
A,Annual,CN,China,M,Cashless payments,V,Value,L,in % of total cashless payments,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8a,"China - Value of Cashless payments, Credit transfers",3,Three,S,Summed through period,A,All users,,,A:CN:M:V:L:B:Z:Z:Z,71.5638,77.1712,80.1982,87.1668,90.7819,92.1065,92.238,91.7267,92.6548,93.0068,93.6116
A,Annual,AU,Australia,U,Terminals,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,E,"ATMs, Cash withdrawal",Z,Not applicable,0,Units,14b,"Australia - Number of Terminals, ATMs, Cash withdrawal",4,Four,E,End of period,A,All users,,,A:AU:U:N:Q:Z:Z:E:Z,0.0013313,0.0013042,0.0013377,0.0013268,0.0013562,0.0012957,0.0011797,0.0011012,0.0010488,0.00099843,0.00095911
A,Annual,BE,Belgium,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,D,"Cards, with a delayed debit function",3,Thousands,13,"Belgium - Number of Cards, Cards, with a delayed debit function",0,Zero,E,End of period,A,All users,,,A:BE:T:N:N:Z:Z:Z:D,4450.303,4356.935,2863.915,3225.198,3330.576,3439.736,3626.189,3827.015,3999.612,3972.793,3949.653
A,Annual,AR,Argentina,M,Cashless payments,N,Number,N,Units,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Argentina - Number of Cashless payments, Direct debits",2,Two,S,Summed through period,A,All users,,,A:AR:M:N:N:C:Z:Z:Z,35.729,38.887,42.768,46.792,52.718,64.59,79.889,93.838,107.514,120.505,130.286
A,Annual,BE,Belgium,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,E,"Cards, with a credit function",3,Thousands,13,"Belgium - Number of Cards, Cards, with a credit function",0,Zero,E,End of period,A,All users,,,A:BE:T:N:N:Z:Z:Z:E,NaN,NaN,2102.091,2332.633,2276.146,2359.404,2260.197,2265.453,2144.864,2120.728,1591.056
A,Annual,RU,Russia,M,Cashless payments,V,Value,T,Per day,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"Russia - Value of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:RU:M:V:T:C:Z:Z:Z,114.5113,133.5699,130.9526,86.3534,91.7449,94.3296,86.2639,97.057,100.6089,NaN,NaN
A,Annual,GB,United Kingdom,M,Cashless payments,V,Value,Q,Per inhabitant,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"United Kingdom - Value of Cashless payments, All Card and e-money payments",2,Two,S,Summed through period,A,All users,,,A:GB:M:V:Q:E:Z:Z:Z,12833.5158,13533.0863,15353.6373,15520.3265,14575.3631,14713.1488,16071.8605,15870.6683,15403.9375,18420.3574,18095.5732
A,Annual,SE,Sweden,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,E,"Cards, with a credit function",3,Thousands,13,"Sweden - Number of Cards, Cards, with a credit function",0,Zero,E,End of period,A,All users,,,A:SE:T:N:N:Z:Z:Z:E,10793,10539,10078,9746.553,9583.027,8151.877,7589.769,7355.386,6740.839,6673.505,6537.037
A,Annual,SE,Sweden,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,D,"Cards, with a delayed debit function",3,Thousands,13,"Sweden - Number of Cards, Cards, with a delayed debit function",0,Zero,E,End of period,A,All users,,,A:SE:T:N:N:Z:Z:Z:D,709,688,702,858.63,767.496,734.524,739.302,678.072,582.798,548.312,536.088
A,Annual,SG,Singapore,R,Withdrawals/deposits,N,Number,G,Annual growth,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,10b,"Singapore - Number of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",2,Two,S,Summed through period,A,All users,,,A:SG:R:N:G:Z:C:Z:Z,,4.8482,-0.10885,0.11333,-1.4803,-3.836,-2.0358,-3.6966,-16.0753,-1.3936,2.0213
A,Annual,CA,Canada,M,Cashless payments,V,Value,I,In % of GDP,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Canada - Value of Cashless payments, Cheques",4,Four,S,Summed through period,A,All users,,,A:CA:M:V:I:D:Z:Z:Z,163.6733,154.3012,149.2542,150.6023,121.6962,141.781,127.8276,116.9731,103.1659,102.9977,88.3617
A,Annual,DE,Germany,M,Cashless payments,N,Number,T,Per day,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Germany - Number of Cashless payments, Card and e-money payments, by card with a credit function",0,Zero,S,Summed through period,A,All users,,,A:DE:M:N:T:H:Z:Z:Z,119,181,209,244,264,301,346,398,393,445,346
A,Annual,CH,Switzerland,M,Cashless payments,N,Number,Q,Per inhabitant,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Switzerland - Number of Cashless payments, Credit transfers",3,Three,S,Summed through period,A,All users,,,A:CH:M:N:Q:B:Z:Z:Z,116.0438,117.4823,117.3872,117.8469,116.3171,119.3664,121.5143,123.8778,126.742,133.9881,170.9081
A,Annual,IT,Italy,R,Withdrawals/deposits,V,Value,Q,Per inhabitant,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,0,Units,11,"Italy - Value of Withdrawals/deposits, All",2,Two,S,Summed through period,A,All users,,,A:IT:R:V:Q:Z:A:Z:Z,NaN,3486.7775,4413.0987,4075.7825,4179.4337,4402.7478,4761.1784,4627.9646,4271.4284,4842.4205,4527.8388
A,Annual,ID,Indonesia,M,Cashless payments,V,Value,L,in % of total cashless payments,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8a,"Indonesia - Value of Cashless payments, Card and e-money payments, by card with a credit function",3,Three,S,Summed through period,A,All users,,,A:ID:M:V:L:H:Z:Z:Z,4.9312,1.2552,1.4408,1.4642,1.2349,1.1789,0.99654,0.92128,0.64019,0.46772,0.50889
A,Annual,JP,Japan,M,Cashless payments,V,Value,H,Annual real growth,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"Japan - Value of Cashless payments, Credit transfers",3,Three,S,Summed through period,A,All users,,,A:JP:M:V:H:B:Z:Z:Z,3.2638,7.1619,-1.1454,1.998,-2.4346,-2.0958,-0.24439,0.094601,0.94569,4.8511,6.1919
A,Annual,SG,Singapore,J,Branches or offices,N,Number,R,Per million inhabitants,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,4a,Singapore - Number of Branches or offices,3,Three,E,End of period,A,All users,,,A:SG:J:N:R:Z:Z:Z:Z,97.3268,93.7211,91.9561,91.4182,89.3526,88.9166,84.0575,81.1711,76.3278,74.6241,69.8953
A,Annual,BE,Belgium,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,A,"Cards, all",3,Thousands,13,"Belgium - Number of Cards, All Cards",0,Zero,E,End of period,A,All users,,,A:BE:T:N:N:Z:Z:Z:A,20647.078,20041.335,22769.844,22953.817,23098.184,23086.308,25247.783,41933.757,49001.119,51159.479,67891.341
A,Annual,ID,Indonesia,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,12c,"Indonesia - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",3,Three,S,Summed through period,A,All users,,,A:ID:R:V:S:Z:C:Z:Z,77.5826,69.8742,61.2819,54.0999,54.4943,54.6939,51.7658,52.6437,51.4033,52.9753,51.3818
A,Annual,AR,Argentina,M,Cashless payments,N,Number,N,Units,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Argentina - Number of Cashless payments, All Card and e-money payments",2,Two,S,Summed through period,A,All users,,,A:AR:M:N:N:E:Z:Z:Z,909.356,996.39,1127.93,1269.35,1487.68,1616.11,1816.53,2188.69,2170.81,3091.62,3814.88
A,Annual,US,United States,M,Cashless payments,V,Value,I,In % of GDP,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"United States - Value of Cashless payments, Card and e-money payments, e-money payments",4,Four,S,Summed through period,A,All users,,,A:US:M:V:I:I:Z:Z:Z,0.66883,0.71301,0.75557,0.80333,0.79492,0.79881,0.91013,1.0077,1.1398,1.1412,1.1802
A,Annual,AU,Australia,M,Cashless payments,N,Number,N,Units,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Australia - Number of Cashless payments, All Card and e-money payments",2,Two,S,Summed through period,A,All users,,,A:AU:M:N:N:E:Z:Z:Z,4773.705,5301.233,5862.924,6522.45,7334.31,8287.499,9411.681,10509.755,11028.055,12204.058,13700.086
A,Annual,HK,Hong Kong SAR,N,Fast payments,V,Value,A,In USD,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8g,"Hong Kong SAR - Value of Fast payments, All",2,Two,S,Summed through period,A,All users,,,A:HK:N:V:A:A:Z:Z:Z,NaN,NaN,NaN,NaN,NaN,NaN,16714.1291,106525.6225,201254.4447,295867.4881,381729.3172
A,Annual,IN,India,K,Accounts,V,Value,A,In USD,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,9,Billions,4b,India - Value of Accounts,0,Zero,E,End of period,A,All users,,,A:IN:K:V:A:Z:Z:Z:Z,NaN,1505.5256,1665.0701,1706.6931,1835.6196,2070.491,2065.1244,2104.6541,2292.4619,2486.9204,2447.8982
A,Annual,NL,Netherlands,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,3,Thousands,10d,"Netherlands - Number of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",0,Zero,S,Summed through period,A,All users,,,A:NL:R:N:T:Z:B:Z:Z,NaN,NaN,1066,923,885,815,1074,952,323,107,340
A,Annual,ES,Spain,M,Cashless payments,N,Number,N,Units,J,Other payment instruments,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Spain - Number of Cashless payments, Other payment instruments",2,Two,S,Summed through period,A,All users,,,A:ES:M:N:N:J:Z:Z:Z,NaN,NaN,476.29,448.385,404.6,355.462,298.944,264.242,181.808,166.651,146.613
A,Annual,NL,Netherlands,M,Cashless payments,N,Number,G,Annual growth,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6b,"Netherlands - Number of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:NL:M:N:G:C:Z:Z:Z,2.109,-2.8448,-12.5047,10.7913,-9.8835,4.2519,16.1204,4.7093,3.057,6.3547,14.0474
A,Annual,NL,Netherlands,M,Cashless payments,N,Number,N,Units,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Netherlands - Number of Cashless payments, Cheques",2,Two,S,Summed through period,A,All users,,,A:NL:M:N:N:D:Z:Z:Z,NaN,0.184,0.191,0.198,0.152,0.094,0.295,0.306,0.018,0.001,0
A,Annual,CN,China,M,Cashless payments,V,Value,A,In USD,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"China - Value of Cashless payments, All Card and e-money payments",3,Three,S,Summed through period,A,All users,,,A:CN:M:V:A:E:Z:Z:Z,3301016.8077,5178164.3308,6879440.3817,8750527.5692,8503111.9208,10159673.4773,14014620.3324,16950291.4684,16906347.9202,21083919.8612,19324608.3775
A,Annual,SE,Sweden,T,Cards,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,A,"Cards, all",3,Thousands,13,"Sweden - Number of Cards, All Cards",0,Zero,E,End of period,A,All users,,,A:SE:T:N:N:Z:Z:Z:A,22096,21968,22100,24932,21329,20904.922,19401.771,18728.671,18103.601,18088.133,18165.641
A,Annual,CA,Canada,M,Cashless payments,V,Value,Q,Per inhabitant,J,Other payment instruments,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"Canada - Value of Cashless payments, Other payment instruments",2,Two,S,Summed through period,A,All users,,,A:CA:M:V:Q:J:Z:Z:Z,39.1225,37.5679,22.3524,15.6046,12.4151,13.5772,13.17,8.9012,3.2645,2.6617,1.8124
A,Annual,MX,Mexico,R,Withdrawals/deposits,N,Number,N,Units,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,6,Millions,10,"Mexico - Number of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",3,Three,S,Summed through period,A,All users,,,A:MX:R:N:N:Z:D:Z:Z,5.17,5,5.25,4.71,4.15,3.15,7.56,6.24,1.55,1.57,2.63
A,Annual,BE,Belgium,M,Cashless payments,N,Number,Q,Per inhabitant,G,"Card and e-money payments, by card with a delayed debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Belgium - Number of Cashless payments, Card and e-money payments, by card with a delayed debit function",3,Three,S,Summed through period,A,All users,,,A:BE:M:N:Q:G:Z:Z:Z,12.5477,14.6798,13.0149,11.3749,11.8,13.3131,14.1729,15.4633,13.82,14.1035,20.045
A,Annual,ID,Indonesia,M,Cashless payments,N,Number,Q,Per inhabitant,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6c,"Indonesia - Number of Cashless payments, Card and e-money payments, by card with a debit function",3,Three,S,Summed through period,A,All users,,,A:ID:M:N:Q:F:Z:Z:Z,0.7528,0.97599,1.1582,1.3652,1.64,1.9138,2.1785,2.5218,2.3879,2.8978,4.5748
